,company_name,company_rating,other_data
7978,Aravali Technical Services,4.3,Mumbai +4 more
7979,SURAJLOK CHEMICALS,3.6,Mumbai +2 more
7980,Trimed Solutions India,3.8,"Medical Equipment , 201-500 Employees , 12 years old , Mumbai +11 more"
7981,Haiko Supermarket,4.7,Mumbai +1 more
7982,Dll Finance India,4.3,"Financial Services , Mumbai +12 more"
7983,Nitco Ltd - Tiles Division,4.2,"51-200 Employees , Mumbai +10 more"
7984,Smg Securities,3.2,"1-10 Employees , Mumbai +1 more"
7985,Pbs Gourmet Foods,3.1,"Hospitality , 51-200 Employees (Global) , 12 years old , Mumbai +1 more"
7986,Cloudwalker Streaming Technologies,3.4,Mumbai +2 more
7987,Zoya,3.6,"51-200 Employees , Mumbai +4 more"
7988,BANBURY EXPORTS,2.2,"11-50 Employees , Mumbai"
7989,Anukool India,3.4,"51-200 Employees , Mumbai +3 more"
7990,Cruise Appliances,4.0,"201-500 Employees , Mumbai +6 more"
7991,Wow Express,3.0,"Internet , 201-500 Employees , Startup , 9 years old , Mumbai +13 more"
7992,Jinaam Fashion World,3.7,"Fashion & Textile , Mumbai +1 more"
7993,Mega Plast,4.7,"201-500 Employees , Mumbai +2 more"
7994,Tech Data Solution,3.2,"Education & Training , 16 years old , Mumbai +4 more"
7995,Elleys Industries,2.8,"51-200 Employees , Mumbai +2 more"
7996,The Beatle hotel,4.8,"51-200 Employees , Mumbai"
7997,Hindustan Facilities,4.5,"Non-Profit , 11-50 Employees (Global) , Mumbai +3 more"
7998,Digi Osmosis,2.8,"Marketing & Advertising , Mumbai"
7999,Key India Graphics,2.7,Mumbai
8000,Dfine Art,2.4,"51-200 Employees (Global) , Mumbai +2 more"
8001,Renaissance Indus Infra,3.8,"Real Estate , 51-200 Employees , Mumbai +1 more"
8002,MET Rishikul Vidyalaya,4.8,Mumbai +1 more
8003,CRAZY DENIM INDUSTRY,2.6,Mumbai +2 more
8004,GSC Intime Services,4.3,Mumbai
8005,Welset Plast Extrusions,4.2,"Financial Services , 201-500 Employees , Mumbai +2 more"
8006,Tonic Media,3.3,"Financial Services , Mumbai"
8007,Alufit India,4.6,"Engineering & Construction , 201-500 Employees , 40 years old , Mumbai +8 more"
8008,Blue Circle Organics,3.5,"Chemicals , 51-200 Employees , 55 years old , Mumbai +5 more"
8009,MSC Ship Management,4.2,"1k-5k Employees (Global) , Mumbai +2 more"
8010,GNC,3.6,Mumbai +3 more
8011,Habitat for Humanity,3.5,"Non-Profit , 51-200 Employees , Mumbai +5 more"
8012,Exel,4.4,Mumbai +9 more
8013,Jeevandeep Prakashan,3.7,"Financial Services , Mumbai +2 more"
8014,Beardsell,3.6,"Building Material , 501-1k Employees , Public , 88 years old , Mumbai +3 more"
8015,Plexitech Technologies,3.5,"11-50 Employees , 23 years old , Mumbai +1 more"
8016,Talati & Talati,3.8,"Architecture & Interior Design , 11-50 Employees (Global) , Mumbai +5 more"
8017,Blue Zone Systems,3.4,"IT Services & Consulting , 11-50 Employees , 25 years old , Mumbai +2 more"
8018,Peachmode,2.6,"Internet , 51-200 Employees (Global) , Startup , 11 years old , Mumbai +1 more"
8019,Atlantic Bio Medical,3.8,"11-50 Employees , Mumbai +1 more"
8020,Polestar Maritime,3.5,"51-200 Employees , Mumbai +2 more"
8021,Jinaam Fashion World,3.7,"Fashion & Textile , Mumbai +1 more"
8022,CRAZY DENIM INDUSTRY,2.6,Mumbai +2 more
8023,Digi Osmosis,2.8,"Marketing & Advertising , Mumbai"
8024,Key India Graphics,2.7,Mumbai
8025,Navi Mumbai Police,4.8,Mumbai +2 more
8026,GSC Intime Services,4.3,Mumbai
8027,Ankush Enterprise,3.4,"Chemicals , 51-200 Employees , 31 years old , Mumbai +2 more"
8028,Cole Parmer,4.0,"Analytics & KPO , Mumbai +3 more"
8029,Mainland China,4.8,Mumbai +4 more
8030,Stern Ingredients,2.7,"11-50 Employees , Mumbai +4 more"
8031,IHI Corporation,4.9,"501-1k Employees , Mumbai +3 more"
8032,Annapurna Apparels,2.9,"11-50 Employees , Mumbai +1 more"
8033,ITC Wills Lifestyle,4.6,"Fashion & Textile , 201-500 Employees (Global) , Public , 114 years old , Mumbai +28 more"
8034,Mira Inform,2.6,"51-200 Employees , Mumbai +1 more"
8035,Kulin Kumar Holidays,4.2,"51-200 Employees , Mumbai +1 more"
8036,FCG Flameproof Control Gears,3.7,"Auto Components , 201-500 Employees , 50 years old , Mumbai +7 more"
8037,Vibrant Holiday Destinations,4.8,"51-200 Employees , Mumbai +2 more"
8038,Hotel Bawa International,4.3,"51-200 Employees , Mumbai +1 more"
8039,Fortran Steel,3.4,"Iron & Steel , 51-200 Employees , Mumbai +1 more"
8040,Arcadia Share & Stock Brokers,4.6,"Financial Services , 51-200 Employees , 16 years old , Mumbai +6 more"
8041,Transpole Logistics,4.4,"Logistics , 51-200 Employees , Mumbai +4 more"
8042,Aaryan Structcon,2.1,"11-50 Employees , Mumbai +1 more"
8043,Cancer Patients Aid Association,5.0,"51-200 Employees , 78 years old , Mumbai"
8044,Ankush Enterprise,3.4,"Chemicals , 51-200 Employees , 31 years old , Mumbai +2 more"
8045,Sanderson Group,2.8,"11-50 Employees , Mumbai +5 more"
8046,MIL LABORATORIES,2.9,"51-200 Employees , Mumbai +1 more"
8047,Techlink Infoware,2.9,"IT Services & Consulting , 51-200 Employees , 33 years old , Mumbai +1 more"
8048,Italab,4.2,Mumbai +1 more
8049,Sukhras Machines,4.2,"51-200 Employees , Mumbai +2 more"
8050,Link Legal,3.0,"Financial Services , 11-50 Employees , Mumbai +3 more"
8051,Law & Kenneth Saatchi & Saatchi,3.2,"Financial Services , 501-1k Employees , Mumbai +2 more"
8052,Harrys India,4.6,"10k-50k Employees (Global) , Mumbai +2 more"
8053,Ecole Globale International Girls School,3.7,"Education & Training , 51-200 Employees , Mumbai +9 more"
8054,Gupta Housing,3.1,"11-50 Employees , Mumbai"
8055,Vibgyor,3.5,"Non-Profit , 51-200 Employees , Mumbai +12 more"
8056,Karvat Cover-More Assist,4.6,"501-1k Employees , Mumbai +9 more"
8057,Education Culture,4.7,"Education & Training , 51-200 Employees , 9 years old , Mumbai +6 more"
8058,Aptech Montana International Preschool,2.8,"Education & Training , 51-200 Employees (Global) , 9 years old , Mumbai +7 more"
8059,White Marque Solutions,3.0,Mumbai +1 more
8060,Grip Technologies,3.5,"Software Product , 11-50 Employees (Global) , Mumbai +1 more"
8061,Sumit Services,2.3,"Engineering & Construction , 51-200 Employees , Mumbai +2 more"
8062,Atlantic Bio Medical,3.8,"11-50 Employees , Mumbai +1 more"
8063,ASAPP Info Global Group,2.8,"Printing & Publishing , 51-200 Employees (Global) , 25 years old , Mumbai +1 more"
8064,Ashoka Building Contracting Co,3.0,Mumbai +4 more
8065,ACE Computers,4.6,"11-50 Employees (Global) , Richland +3 more"
8066,Unicare Remedies,3.9,Rajasthan +5 more
8067,Prime Dental Products,4.3,Mumbai +1 more
8068,Pbs Gourmet Foods,3.1,"Hospitality , 51-200 Employees (Global) , 12 years old , Mumbai +1 more"
8069,Panache Digilife,3.6,"Hardware & Networking , 51-200 Employees , Mumbai"
8070,Imperial International Sports Academy,4.2,"Education & Training , Mumbai +2 more"
8071,Woot Factor Events,3.5,"51-200 Employees , Mumbai"
8072,Hindusthan Microfinance,4.2,"NBFC , 51-200 Employees , 16 years old , Mumbai +28 more"
8073,D.R. Coats Ink & Resins,3.2,"51-200 Employees , bombay +3 more"
8074,Gggh Hospital,3.5,Mumbai +4 more
8075,Hotel Peninsula Redpine,2.9,"51-200 Employees , Mumbai"
8076,Fazlani L'Académie Globale,3.7,"11-50 Employees , Mumbai"
8077,Shree plan your Journey,3.9,"Travel & Tourism , 51-200 Employees (Global) , Mumbai +2 more"
8078,K. J. Somaiya College of Engineering,3.6,"Education & Training , 51-200 Employees , Mumbai +1 more"
8079,FREYSSINET MENARD INDIA,4.5,"51-200 Employees , New Delhi +7 more"
8080,Dahanukar Associates,2.4,Mumbai
8081,Ambika Global Foods and Beverages,4.1,Mumbai +2 more
8082,Roambee,2.6,"Urban Transport , 51-200 Employees , Mumbai +2 more"
8083,JADE by Monica and Karishma,2.3,Mumbai +1 more
8084,Rozeus Airport Retail,3.9,"Retail , Mumbai +6 more"
8085,Krishna & Saurastri Associates,3.9,Mumbai +2 more
8086,Cimpress-Vistaprint,4.0,"Printing & Publishing , 201-500 Employees , Mumbai +3 more"
8087,K D Practice,3.3,"Management Consulting , Mumbai +1 more"
8088,SRV Mamata Hospital,3.0,"Healthcare , 11-50 Employees , Mumbai +3 more"
8089,DSG Consultants,3.9,Mumbai
8090,Capstone People Consulting,1.6,"11-50 Employees (Global) , 7 years old , Mumbai +1 more"
8091,Savani Heritage Conservation,4.3,Mumbai +3 more
8092,TuSPAR Fashion LLP,4.5,"Fashion & Textile , Mumbai"
8093,LEHREN NETWORKS,3.2,"51-200 Employees (Global) , Mumbai"
8094,6Degree,2.5,"Fashion & Textile , 11-50 Employees , Startup , 9 years old , Mumbai +2 more"
8095,Reliserv Solution,4.4,"11-50 Employees , Mumbai +2 more"
8096,Parekh Sharma & Associates,3.1,Mumbai +2 more
8097,DYNAMIC DRILLING,4.5,"201-500 Employees , Mumbai"
8098,AGT Foods India,3.6,"11-50 Employees , Mumbai"
8099,LivetechIndia,5.0,"Education & Training , 11-50 Employees , 8 years old , Mumbai"
8100,Arshad Electronics,4.6,"Industrial Machinery , 11-50 Employees , 53 years old , Mumbai +2 more"
8101,ACME REFRIGERATION CO.,4.0,Mumbai +2 more
8102,Ga Design,4.2,Mumbai
8103,Kelvin Cold Chain Logistics,3.7,Mumbai +2 more
8104,Cloudwalker Streaming Technologies,3.4,Mumbai +2 more
8105,Wasan Trucking,3.1,Mumbai +5 more
8106,Technogen It Services,4.2,Mumbai
8107,Hunger Inc,3.6,"Hospitality , 51-200 Employees , Startup , Mumbai"
8108,LEHREN NETWORKS,3.2,"51-200 Employees (Global) , Mumbai"
8109,6Degree,2.5,"Fashion & Textile , 11-50 Employees , Startup , 9 years old , Mumbai +2 more"
8110,Roambee,2.6,"Urban Transport , 51-200 Employees , Mumbai +2 more"
8111,IndiGateway,4.6,Mumbai
8112,JALESH CRUISE,3.3,"Travel & Tourism , Mumbai +1 more"
8113,Information Asset,2.4,Mumbai +1 more
8114,K D Practice,3.3,"Management Consulting , Mumbai +1 more"
8115,Shubham Consultancy,4.5,Mumbai +2 more
8116,Ashnik Technology Solutions Private Limited,2.5,"IT Services & Consulting , 11-50 Employees (Global) , 15 years old , Mumbai +2 more"
8117,Dahanukar Associates,2.4,Mumbai
8118,Ambika Global Foods and Beverages,4.1,Mumbai +2 more
8119,FROMAGERIES BEL INDIA,4.1,Mumbai +1 more
8120,Scanning Pens,4.3,Mumbai
8121,responsAbility Investments,4.8,"Investment Banking / Venture Capital / Private Equity , 21 years old , Mumbai +1 more"
8122,Dataviv Technologies,3.5,Mumbai
8123,Africure,2.5,"11-50 Employees , Mumbai +4 more"
8124,Marshal Ship Management,3.7,Mumbai
8125,Agaetis Technologies,4.0,"IT Services & Consulting , 11-50 Employees , 6 years old , Mumbai"
8126,Shiftask International,3.7,Mumbai
8127,Callido Learning,2.7,"Education & Training , 11-50 Employees , Startup , 9 years old , Mumbai"
8128,Chhatrapati Shivaji Maharaj International Airport,4.3,Mumbai
8129,CBit Technologies,4.4,"201-500 Employees , Mumbai +4 more"
8130,Psmmicare,4.7,"FMCG , 11-50 Employees , 5 years old , Mumbai +4 more"
8131,XL KPO Services,3.8,Mumbai +1 more
8132,Snp Corporate Services,4.9,Mumbai +3 more
8133,SparkTime Logistics,2.8,Mumbai +2 more
8134,Sree Narayana Guru Co-Op Bank,2.3,Mumbai
8135,Ryan International Group of Institutions,3.0,Mumbai +6 more
8136,Rav Research,4.0,Mumbai +3 more
8137,Mahapatra Universal,1.0,"Building Material , 11-50 Employees , Mumbai"
8138,Wallnut Building Solutions India Pvt. Ltd,3.1,Mumbai +1 more
8139,Trident Technical Resources,4.1,Mumbai +4 more
8140,Optimistic Technology Solutions,5.0,Mumbai +6 more
8141,Wildlife Conservation Trust,4.7,Mumbai +5 more
8142,DHFL General Insurance,3.5,"51-200 Employees (Global) , Mumbai +3 more"
8143,LIBERIUM GLOBAL RESOURCES,4.1,Mumbai +7 more
8144,UNIVASTU,3.4,"Engineering & Construction , 51-200 Employees , Public , 15 years old , Mumbai +4 more"
8145,Rolta Defence Technology Systems,2.3,"1-10 Employees , Mumbai"
8146,AlphaGrep,3.5,"51-200 Employees , Mumbai +4 more"
8147,DBRE,1.9,Mumbai
8148,Ambani Organics,3.2,"Chemicals / Agri Inputs , 51-200 Employees , 33 years old , Mumbai +1 more"
8149,Agaetis Technologies,4.0,"IT Services & Consulting , 11-50 Employees , 6 years old , Mumbai"
8150,Africure,2.5,"11-50 Employees , Mumbai +4 more"
8151,Marshal Ship Management,3.7,Mumbai
8152,Chhatrapati Shivaji Maharaj International Airport,4.3,Mumbai
8153,XL KPO Services,3.8,Mumbai +1 more
8154,Psmmicare,4.7,"FMCG , 11-50 Employees , 5 years old , Mumbai +4 more"
8155,Ryan International Group of Institutions,3.0,Mumbai +6 more
8156,Revbot Healthcare Solutions,4.0,"201-500 Employees , Mumbai +1 more"
8157,Anar,4.0,"Internet , Startup , 5 years old , Mumbai +2 more"
8158,CBit Technologies,4.4,"201-500 Employees , Mumbai +4 more"
8159,Health NU Therapeutics,4.3,"Pharma , 11-50 Employees , 14 years old , Mumbai +2 more"
8160,Cognigix Digital Learning,3.4,"51-200 Employees , Mumbai +2 more"
8161,Antylia Scientific,4.6,"51-200 Employees , Mumbai +2 more"
8162,BNI Research Group,3.2,"1-10 Employees , Mumbai +1 more"
8163,VDBS Consultancy Services,1.1,"Recruitment , 11-50 Employees , Mumbai"
8164,MODIFI,3.0,Mumbai +2 more
8165,Loan Wired,4.6,Mumbai +7 more
8166,Jyoti Kitchen Industries,4.6,"51-200 Employees , Mumbai +2 more"
8167,Bombay Tools Center,4.5,"11-50 Employees , 48 years old , Mumbai +1 more"
8168,MyMuse,4.7,"4 years old , Mumbai +1 more"
8169,Vioma Motors,3.7,"Automobile , 1-10 Employees , Mumbai"
8170,Dr. M K Rangnekar Memorial Testing Laboratory,3.3,Mumbai +1 more
8171,Courseplay,4.5,"Software Product , 11-50 Employees , Startup , 12 years old , Mumbai"
8172,Nisus Finance Services Co,3.3,"Financial Services , 11-50 Employees , 10 years old , Mumbai"
8173,Doyen Engineering Services,4.0,Mumbai +6 more
8174,D’Moksha Homes,3.8,Mumbai
8175,NOTO ice creams,1.7,"51-200 Employees , 5 years old , Mumbai"
8176,Conserve Buildcon,4.0,Mumbai +3 more
8177,Mirats Insights,4.4,"Management Consulting , 11-50 Employees , 3 years old , Mumbai +1 more"
8178,VeeAR Analytics,3.6,Mumbai +4 more
8179,Fulcrum Management Consultants,3.5,Mumbai
8180,Doyen Engineering Services,4.0,Mumbai +6 more
8181,Cognigix Digital Learning,3.4,"51-200 Employees , Mumbai +2 more"
8182,Antylia Scientific,4.6,"51-200 Employees , Mumbai +2 more"
8183,Loan Wired,4.6,Mumbai +7 more
8184,VDBS Consultancy Services,1.1,"Recruitment , 11-50 Employees , Mumbai"
8185,Bombay Tools Center,4.5,"11-50 Employees , 48 years old , Mumbai +1 more"
8186,Cautel Web Solutions,4.2,Mumbai +3 more
8187,Ghost Kitchen,2.8,"Internet , Startup , 5 years old , Mumbai +2 more"
8188,MODIFI,3.0,Mumbai +2 more
8189,Jyoti Kitchen Industries,4.6,"51-200 Employees , Mumbai +2 more"
8190,Varie Valves,3.6,Mumbai
8191,Shiftask International,3.7,Mumbai
8192,Anthias Biopharma,2.5,Mumbai +1 more
8193,BNI Research Group,3.2,"1-10 Employees , Mumbai +1 more"
8194,Synergics Solutions,3.4,Mumbai
8195,Callido Learning,2.7,"Education & Training , 11-50 Employees , Startup , 9 years old , Mumbai"
8196,responsAbility Investments,4.8,"Investment Banking / Venture Capital / Private Equity , 21 years old , Mumbai +1 more"
8197,Scanning Pens,4.3,Mumbai
8198,D’Moksha Homes,3.8,Mumbai
8199,Mirats Insights,4.4,"Management Consulting , 11-50 Employees , 3 years old , Mumbai +1 more"
8200,NOTO ice creams,1.7,"51-200 Employees , 5 years old , Mumbai"
8201,Conserve Buildcon,4.0,Mumbai +3 more
8202,Kerkar Media,4.0,Mumbai
8203,MyMuse,4.7,"4 years old , Mumbai +1 more"
8204,Vioma Motors,3.7,"Automobile , 1-10 Employees , Mumbai"
8205,Acme Hospitals,4.5,Mumbai
8206,Senate Hospitality & Holidays,4.6,Mumbai
8207,invenioLSI,2.7,"IT Services & Consulting , 501-1k Employees , Mumbai +5 more"
8208,CE-N Digital,1.3,Mumbai +2 more
8209,Empire Industries Limited- Vitrum Glass,4.1,Mumbai +1 more
8210,Dr. M K Rangnekar Memorial Testing Laboratory,3.3,Mumbai +1 more
8211,Wabi,4.1,Mumbai +3 more
8212,DIALLO TELECOM,2.7,Mumbai +2 more
8213,Nucleus Office Parks,3.3,"Real Estate , 51-200 Employees , Mumbai +2 more"
8214,Fittle Technologies,4.0,"Recruitment , 11-50 Employees , 4 years old , Mumbai +1 more"
8215,Interior Company,3.0,Mumbai +9 more
8216,BillMart FinTech,4.2,"Internet , Startup , 3 years old , Mumbai"
8217,India Kids Fashion Week,4.8,Mumbai
8218,Cloud9 Beverages,2.8,Mumbai
8219,Jangid Group,4.1,Mumbai +1 more
8220,Jaipur Rugs,4.4,"Furniture & Furnishing , 501-1k Employees , 46 years old , Mumbai +14 more"
8221,Rajkamal Bar-Scan Systems,4.7,"Industrial Automation , 51-200 Employees , 27 years old , Mumbai +2 more"
8222,Moveinsync Technology Solutions,3.9,"Software Product , 51-200 Employees , 15 years old , Mumbai +12 more"
8223,ANJ Group,4.2,Mumbai +7 more
8224,TPV Technology,3.4,"Electronics Manufacturing , 201-500 Employees , Mumbai +11 more"
8225,Gujarat Fluorochemicals,4.1,"Chemicals , 1k-5k Employees , Fortune India 500 , 37 years old , Mumbai +24 more"
8226,Protegrity,3.8,"IT Services & Consulting , 51-200 Employees , Mumbai +4 more"
8227,Amit Global Solutions,4.0,"IT Services & Consulting , 201-500 Employees , 13 years old , Mumbai +5 more"
8228,MetroTelworks,3.6,"Telecom , 201-500 Employees , 20 years old , Mumbai +33 more"
8229,Intense Technologies,4.1,"IT Services & Consulting , 501-1k Employees , Public , 34 years old , Mumbai +12 more"
8230,Sterlite Industries,4.4,"Other , 201-500 Employees , Public , 49 years old , Mumbai +18 more"
8231,Faces Cosmetics,4.2,"Beauty & Personal Care , 51-200 Employees , 50 years old , Mumbai +20 more"
8232,D&H Sécheron Electrodes,4.0,"Industrial Machinery , 201-500 Employees , 58 years old , Mumbai +16 more"
8233,GOOD,4.1,"Marketing & Advertising , 501-1k Employees (Global) , 20 years old , Mumbai +24 more"
8234,Ascent Consulting Services,3.8,"Software Product , 501-1k Employees , 22 years old , Mumbai +12 more"
8235,Cygnet Infotech,3.7,"IT Services & Consulting , 1k-5k Employees , 24 years old , Mumbai +9 more"
8236,Polaris,3.5,"Automobile , 201-500 Employees , 13 years old , Mumbai +14 more"
8237,21n78e Creative Labs,4.0,"Marketing & Advertising , 51-200 Employees , Mumbai +2 more"
8238,Alfa Laval,3.8,"Industrial Machinery , 1k-5k Employees , Forbes Global 2000 , 141 years old , Mumbai +18 more"
8239,Doosan Power Systems,4.1,"Power , 501-1k Employees , 14 years old , Mumbai +26 more"
8240,YES,4.0,"Banking , 10k-50k Employees (Global) , Mumbai +60 more"
8241,Delphi TVS,4.1,"Auto Components , 1k-5k Employees , 35 years old , Mumbai +38 more"
8242,Institute of Clinical Research India,2.8,"Education & Training , 51-200 Employees , 20 years old , Mumbai +8 more"
8243,Airoil Flaregas,3.4,"Industrial Machinery , 51-200 Employees , Mumbai +4 more"
8244,Nissan,4.0,"Automobile , 10k-50k Employees , Forbes Global 2000 , 91 years old , Mumbai +68 more"
8245,Automation Anywhere,3.7,"Industrial Automation , 1k-5k Employees , 21 years old , Mumbai +8 more"
8246,Hirco Developments,4.4,Mumbai
8247,Penguin Electronics,4.0,"Electronics Manufacturing , 51-200 Employees , 60 years old , Mumbai +7 more"
8248,Roots Multiclean,4.0,"Industrial Machinery , 1k-5k Employees , Public , 32 years old , Mumbai +21 more"
8249,Commerce Pundit,3.6,"IT Services & Consulting , 11-50 Employees , 15 years old , Mumbai +7 more"
8250,Goa Shipyard,3.7,"Automobile , 1k-5k Employees , Central , 67 years old , Mumbai +8 more"
8251,Universal Voltas LLC,3.8,"Facility Management Services , 501-1k Employees , 43 years old , Mumbai +14 more"
8252,Marshalls Enterprise India,3.5,Mumbai +6 more
8253,Finastra,3.9,"Software Product , 1k-5k Employees , Startup , 7 years old , Mumbai +10 more"
8254,Nvest Solutions,4.5,"Software Product , 51-200 Employees , Mumbai +2 more"
8255,NET Employment Services,3.4,"Recruitment , 1-10 Employees , Mumbai +3 more"
8256,Grohe,4.0,"Architecture & Interior Design , 201-500 Employees , 88 years old , Mumbai +29 more"
8257,Snowman Logistics,4.1,"Logistics , 201-500 Employees , Public , 28 years old , Mumbai +24 more"
8258,Sapat Global Health,3.7,Mumbai +1 more
8259,MS Education Academy,3.9,"Education & Training , 51-200 Employees , 33 years old , Mumbai +17 more"
8260,Automation Anywhere,3.7,"Industrial Automation , 1k-5k Employees , 21 years old , Mumbai +8 more"
8261,Hirco Developments,4.4,Mumbai
8262,Amit Global Solutions,4.0,"IT Services & Consulting , 201-500 Employees , 13 years old , Mumbai +5 more"
8263,Jaipur Rugs,4.4,"Furniture & Furnishing , 501-1k Employees , 46 years old , Mumbai +14 more"
8264,Polaris,3.5,"Automobile , 201-500 Employees , 13 years old , Mumbai +14 more"
8265,21n78e Creative Labs,4.0,"Marketing & Advertising , 51-200 Employees , Mumbai +2 more"
8266,Moveinsync Technology Solutions,3.9,"Software Product , 51-200 Employees , 15 years old , Mumbai +12 more"
8267,Sterlite Industries,4.4,"Other , 201-500 Employees , Public , 49 years old , Mumbai +18 more"
8268,Fresher Than Fresh,4.1,"Retail , 51-200 Employees (Global) , Mumbai +36 more"
8269,BMA Wealth Creators,3.5,"Financial Services , 5k-10k Employees (Global) , 19 years old , Mumbai +29 more"
8270,Target Engineering Construction Company,4.0,"Engineering & Construction , 10k-50k Employees , 49 years old , Mumbai +13 more"
8271,Cygnet Infotech,3.7,"IT Services & Consulting , 1k-5k Employees , 24 years old , Mumbai +9 more"
8272,Pall Corporation,4.6,"Biotechnology , 201-500 Employees , 78 years old , Mumbai +10 more"
8273,Rajkamal Bar-Scan Systems,4.7,"Industrial Automation , 51-200 Employees , 27 years old , Mumbai +2 more"
8274,D&H Sécheron Electrodes,4.0,"Industrial Machinery , 201-500 Employees , 58 years old , Mumbai +16 more"
8275,Alfa Laval,3.8,"Industrial Machinery , 1k-5k Employees , Forbes Global 2000 , 141 years old , Mumbai +18 more"
8276,Doosan Power Systems,4.1,"Power , 501-1k Employees , 14 years old , Mumbai +26 more"
8277,Toyota,4.4,"Automobile , 5k-10k Employees , 87 years old , Mumbai +86 more"
8278,Bry-Air (Asia),3.9,"Industrial Machinery , 1k-5k Employees , 43 years old , Mumbai +13 more"
8279,ANJ Group,4.2,Mumbai +7 more
8280,Voltech,3.7,"Electrical Equipment , 1k-5k Employees , 36 years old , Mumbai +38 more"
8281,Acty System India,3.0,"IT Services & Consulting , 11-50 Employees , 21 years old , Mumbai +5 more"
8282,APL,3.4,"Logistics , 501-1k Employees (Global) , 176 years old , Mumbai +13 more"
8283,Lonza,3.5,"Pharma , 51-200 Employees , 127 years old , Mumbai +6 more"
8284,National Institute for Smart Government,3.8,"Management Consulting , 501-1k Employees , 22 years old , Mumbai +31 more"
8285,Lepton Software Export & Research,3.7,"Software Product , 51-200 Employees , 30 years old , Mumbai +8 more"
8286,Usha Martin,4.1,"Iron & Steel , 1k-5k Employees , Public , 63 years old , Mumbai +25 more"
8287,Srei Sahaj e-Village,4.1,"Retail , 201-500 Employees (Global) , 16 years old , Mumbai +33 more"
8288,Ethinicity,4.3,Mumbai +7 more
8289,Oriano Clean Energy,4.6,"Power , 51-200 Employees , Startup , 9 years old , Mumbai +7 more"
8290,GKB RX Lens,4.2,"Medical Equipment , 1k-5k Employees , 65 years old , Mumbai +18 more"
8291,WAT Media,4.0,"Internet , 51-200 Employees , 17 years old , Mumbai +2 more"
8292,Etihad Airways,4.1,"Aviation , 51-200 Employees , 21 years old , Mumbai +11 more"
8293,Pixel Fox Studios,3.3,"Marketing & Advertising , 11-50 Employees , Mumbai"
8294,Gammon Construction,4.1,"Engineering & Construction , 5k-10k Employees (Global) , 105 years old , Mumbai +13 more"
8295,Mukand Sumi Special Steel,3.8,"Iron & Steel , 51-200 Employees , Mumbai +7 more"
8296,Jett 4 Construction,4.0,Mumbai +1 more
8297,Allahabad Bank,4.3,"Banking , 10k-50k Employees , 159 years old , Mumbai +53 more"
8298,Toyota Kirloskar Motor,4.4,"Automobile , 5k-10k Employees , Fortune India 500 , 27 years old , Mumbai +72 more"
8299,Eastern Software Systems,3.1,"IT Services & Consulting , 201-500 Employees , 34 years old , Mumbai +7 more"
8300,Electronica Finance,4.2,"NBFC , 1k-5k Employees , Public , 34 years old , Mumbai +104 more"
8301,Any Brand,4.1,"Fashion & Textile , 1-10 Employees , Mumbai +45 more"
8302,Bridge Soft Solutions,4.2,"11 years old , Mumbai +1 more"
8303,Jiwani Group,3.5,Mumbai
8304,Ahlcon Parenterals,4.2,"Pharma , 51-200 Employees , 32 years old , Mumbai +4 more"
8305,Ed-a-Mamma,3.5,Mumbai +1 more
8306,Tech India Engineers,3.7,Mumbai +2 more
8307,Four Aces Fashion House,3.9,Mumbai +1 more
8308,Scan Infotech,3.5,"11-50 Employees (Global) , 28 years old , Mumbai +2 more"
8309,APL Apollo Tubes,3.8,"Building Material , 1k-5k Employees , Public , 38 years old , Mumbai +39 more"
8310,GrowthSource Financial Technologies,3.8,"5 years old , Mumbai +17 more"
8311,Varroc Group,3.8,"Auto Components , 1k-5k Employees , Public , 36 years old , Mumbai +34 more"
8312,Welkin Telecom Infra,3.3,"Telecom , 5k-10k Employees , 20 years old , Mumbai +10 more"
8313,Terminal Technologies (i),4.3,"Telecom , 201-500 Employees , 31 years old , Mumbai +7 more"
8314,Crystal Logic,2.4,"Internet , 11-50 Employees , Mumbai +1 more"
8315,Magicrete Building Solutions,4.0,"Building Material , 201-500 Employees , 16 years old , Mumbai +14 more"
8316,Eresource Infotech,4.3,"51-200 Employees , Mumbai +3 more"
8317,Aramark,3.7,"51-200 Employees , Forbes Global 2000 , Mumbai +3 more"
8318,Singhi Advisors,3.1,"51-200 Employees , 35 years old , Mumbai +5 more"
8319,Foresight Offshore Drilling,4.4,Mumbai +2 more
8320,Gemcorp Recycling & Technologies,3.2,Mumbai +7 more
8321,Govind Milk & Milk Products,4.3,"Food Processing , 51-200 Employees , 28 years old , Mumbai +11 more"
8322,Edgistify,4.5,"Internet , 11-50 Employees , Startup , 7 years old , Mumbai +3 more"
8323,LEK Consulting,4.3,"Management Consulting , Mumbai +2 more"
8324,Rn Laboratories,3.4,"Healthcare , 51-200 Employees , 28 years old , Mumbai +5 more"
8325,SEBI,4.4,Mumbai +5 more
8326,Geltec,3.2,"Pharma , 201-500 Employees , 22 years old , Mumbai +7 more"
8327,Deloitte Tohmatsu Group,4.0,Mumbai +5 more
8328,Sykes Business Services Of India,3.4,"BPO , 10k-50k Employees , 47 years old , Mumbai +16 more"
8329,ProstarM Info Systems,3.9,"Electronics Manufacturing , 201-500 Employees , Mumbai +11 more"
8330,Livpure,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , 14 years old , Mumbai +71 more"
